protein_id,is_curated_GO,pctl_truncated,z_truncated,moderate_truncated,category_truncated,pctl_windowed_mean,z_windowed_mean,moderate_windowed_mean,category_windowed_mean,pctl_windowed_max,z_windowed_max,moderate_windowed_max,category_windowed_max,description,pctl_delta_mean,pctl_delta_max
XP_059590392.1,False,45.912,0.062,False,NBS_LRR,58.259,0.2359,False,NBS_LRR,68.704,0.3815,False,NBS_LRR,XP_059590392.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],12.347,22.792
XP_059590389.1,False,45.912,0.062,False,NBS_LRR,58.259,0.2359,False,NBS_LRR,68.704,0.3815,False,NBS_LRR,XP_059590389.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],12.347,22.792
XP_059590396.1,False,45.912,0.062,False,NBS_LRR,58.259,0.2359,False,NBS_LRR,68.704,0.3815,False,NBS_LRR,XP_059590396.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],12.347,22.792
XP_059590390.1,False,45.912,0.062,False,NBS_LRR,58.259,0.2359,False,NBS_LRR,68.704,0.3815,False,NBS_LRR,XP_059590390.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],12.347,22.792
XP_059590384.1,False,45.912,0.062,False,NBS_LRR,58.259,0.2359,False,NBS_LRR,68.704,0.3815,False,NBS_LRR,XP_059590384.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],12.347,22.792
XP_059590391.1,False,45.912,0.062,False,NBS_LRR,58.259,0.2359,False,NBS_LRR,68.704,0.3815,False,NBS_LRR,XP_059590391.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],12.347,22.792
XP_059590398.1,False,45.912,0.062,False,NBS_LRR,58.259,0.2359,False,NBS_LRR,68.704,0.3815,False,NBS_LRR,XP_059590398.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],12.347,22.792
XP_059590395.1,False,45.912,0.062,False,NBS_LRR,58.259,0.2359,False,NBS_LRR,68.704,0.3815,False,NBS_LRR,XP_059590395.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],12.347,22.792
XP_059590394.1,False,45.912,0.062,False,NBS_LRR,58.259,0.2359,False,NBS_LRR,68.704,0.3815,False,NBS_LRR,XP_059590394.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],12.347,22.792
XP_059590385.1,False,45.912,0.062,False,NBS_LRR,58.259,0.2359,False,NBS_LRR,68.704,0.3815,False,NBS_LRR,XP_059590385.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],12.347,22.792
XP_019071940.2,False,45.912,0.062,False,NBS_LRR,58.259,0.2359,False,NBS_LRR,68.704,0.3815,False,NBS_LRR,XP_019071940.2 disease resistance protein RUN1 isoform X1 [Vitis vinifera],12.347,22.792
XP_059590397.1,False,45.912,0.062,False,NBS_LRR,58.259,0.2359,False,NBS_LRR,68.704,0.3815,False,NBS_LRR,XP_059590397.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],12.347,22.792
XP_059590386.1,False,45.912,0.062,False,NBS_LRR,58.259,0.2359,False,NBS_LRR,68.704,0.3815,False,NBS_LRR,XP_059590386.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],12.347,22.792
XP_059590393.1,False,45.912,0.062,False,NBS_LRR,58.259,0.2359,False,NBS_LRR,68.704,0.3815,False,NBS_LRR,XP_059590393.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],12.347,22.792
XP_059590400.1,False,45.912,0.062,False,NBS_LRR,58.259,0.2359,False,NBS_LRR,68.704,0.3815,False,NBS_LRR,XP_059590400.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],12.347,22.792
XP_059590403.1,False,45.912,0.062,False,NBS_LRR,58.259,0.2359,False,NBS_LRR,68.704,0.3815,False,NBS_LRR,XP_059590403.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],12.347,22.792
XP_059590401.1,False,45.912,0.062,False,NBS_LRR,58.259,0.2359,False,NBS_LRR,68.704,0.3815,False,NBS_LRR,XP_059590401.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],12.347,22.792
XP_059590388.1,False,45.912,0.062,False,NBS_LRR,58.259,0.2359,False,NBS_LRR,68.704,0.3815,False,NBS_LRR,XP_059590388.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],12.347,22.792
XP_059590399.1,False,45.912,0.062,False,NBS_LRR,58.259,0.2359,False,NBS_LRR,68.704,0.3815,False,NBS_LRR,XP_059590399.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],12.347,22.792
XP_002277304.1,False,44.455,0.1979,False,defense_signaling,63.418,0.4222,False,defense_signaling,67.092,0.4598,False,defense_signaling,XP_002277304.1 SAC3 family protein B [Vitis vinifera],18.963,22.637
XP_002270775.1,False,75.9,0.6361,False,cell_death_HR,99.365,0.8711,True,defense_signaling,98.501,0.8979,False,antimicrobial,XP_002270775.1 BEACH domain-containing protein C2 isoform X1 [Vitis vinifera],23.465,22.601
XP_010658412.1,False,64.998,0.4414,False,defense_signaling,79.275,0.5817,False,defense_signaling,87.488,0.6667,False,defense_signaling,XP_010658412.1 uncharacterized protein LOC100260315 isoform X1 [Vitis vinifera],14.277,22.49
XP_059599133.1,False,47.098,0.2337,False,defense_signaling,67.521,0.465,False,defense_signaling,69.546,0.4855,False,defense_signaling,XP_059599133.1 uncharacterized protein LOC100265029 [Vitis vinifera],20.423,22.448
XP_059591898.1,False,60.18,0.3883,False,defense_signaling,67.988,0.47,False,defense_signaling,82.312,0.6124,False,defense_signaling,XP_059591898.1 autophagy-related protein 2 isoform X8 [Vitis vinifera],7.808,22.132
XP_010660075.1,False,74.792,0.5414,False,defense_signaling,90.079,0.6944,False,defense_signaling,96.422,0.78,False,defense_signaling,XP_010660075.1 piezo-type mechanosensitive ion channel homolog isoform X1 [Vitis vinifera],15.287,21.63
XP_059591266.1,False,71.57,0.509,False,defense_signaling,86.476,0.6566,False,defense_signaling,93.089,0.7314,False,defense_signaling,XP_059591266.1 uncharacterized protein LOC100246156 isoform X1 [Vitis vinifera],14.906,21.519
XP_010645610.1,False,53.06,0.2378,False,cell_death_HR,65.356,0.45,False,cell_death_HR,74.447,0.6103,False,cell_death_HR,"XP_010645610.1 PH, RCC1 and FYVE domains-containing protein 1 [Vitis vinifera]",12.296,21.387
XP_019073273.1,False,53.06,0.2378,False,cell_death_HR,65.356,0.45,False,cell_death_HR,74.447,0.6103,False,cell_death_HR,"XP_019073273.1 PH, RCC1 and FYVE domains-containing protein 1 [Vitis vinifera]",12.296,21.387
XP_059590277.1,False,77.791,0.5704,False,defense_signaling,97.111,0.7945,False,defense_signaling,98.961,0.8463,False,defense_signaling,XP_059590277.1 uncharacterized protein LOC100259158 [Vitis vinifera],19.32,21.17
XP_059591267.1,False,71.57,0.509,False,defense_signaling,85.696,0.6497,False,defense_signaling,92.356,0.7213,False,defense_signaling,XP_059591267.1 uncharacterized protein LOC100246156 isoform X2 [Vitis vinifera],14.126,20.786
XP_010665014.1,False,76.243,0.5548,False,defense_signaling,93.098,0.7316,False,defense_signaling,97.023,0.85,False,antimicrobial,XP_010665014.1 eukaryotic translation initiation factor 5B [Vitis vinifera],16.855,20.78
XP_002267014.2,False,76.243,0.5548,False,defense_signaling,93.098,0.7316,False,defense_signaling,97.023,0.85,False,antimicrobial,XP_002267014.2 eukaryotic translation initiation factor 5B [Vitis vinifera],16.855,20.78
XP_010648589.1,False,73.449,0.5283,False,defense_signaling,88.588,0.6795,False,defense_signaling,94.195,0.7463,False,defense_signaling,XP_010648589.1 uncharacterized protein LOC100262933 isoform X2 [Vitis vinifera],15.139,20.746
XP_010660079.1,False,75.843,0.5511,False,defense_signaling,91.021,0.705,False,defense_signaling,96.422,0.78,False,defense_signaling,XP_010660079.1 piezo-type mechanosensitive ion channel homolog isoform X2 [Vitis vinifera],15.178,20.579
XP_059598608.1,False,75.843,0.5511,False,defense_signaling,91.021,0.705,False,defense_signaling,96.422,0.78,False,defense_signaling,XP_059598608.1 piezo-type mechanosensitive ion channel homolog isoform X2 [Vitis vinifera],15.178,20.579
XP_019081150.1,False,75.9,0.6361,False,cell_death_HR,98.853,0.844,False,defense_signaling,96.207,0.7767,False,defense_signaling,XP_019081150.1 BEACH domain-containing protein C2 isoform X2 [Vitis vinifera],22.953,20.307
XP_019082049.1,False,55.658,0.3346,False,defense_signaling,68.788,0.4783,False,defense_signaling,75.052,0.5399,False,defense_signaling,XP_019082049.1 uncharacterized protein LOC100262175 isoform X4 [Vitis vinifera],13.13,19.394
XP_010645082.1,False,58.369,0.3671,False,defense_signaling,79.137,0.5804,False,defense_signaling,77.483,0.5637,False,defense_signaling,XP_010645082.1 nuclear-pore anchor isoform X1 [Vitis vinifera],20.768,19.114
XP_010645083.1,False,58.369,0.3671,False,defense_signaling,79.381,0.5824,False,defense_signaling,77.343,0.5618,False,defense_signaling,XP_010645083.1 nuclear-pore anchor isoform X2 [Vitis vinifera],21.012,18.974
XP_059594012.1,False,41.3,0.1511,False,defense_signaling,52.065,0.2911,False,defense_signaling,60.167,0.3843,False,defense_signaling,XP_059594012.1 chromatin modification-related protein EAF1 B [Vitis vinifera],10.765,18.867
XP_010663302.1,False,55.658,0.3346,False,defense_signaling,71.801,0.5088,False,defense_signaling,74.335,0.5339,False,defense_signaling,XP_010663302.1 uncharacterized protein LOC100262175 isoform X3 [Vitis vinifera],16.143,18.677
XP_059591268.1,False,74.557,0.5398,False,defense_signaling,86.154,0.6529,False,defense_signaling,93.089,0.7314,False,defense_signaling,XP_059591268.1 uncharacterized protein LOC100246156 isoform X3 [Vitis vinifera],11.597,18.532
XP_002264666.1,False,75.546,0.6307,False,cell_death_HR,88.002,0.8765,False,cell_death_HR,93.815,1.0395,False,cell_death_HR,"XP_002264666.1 leucine--tRNA ligase, cytoplasmic [Vitis vinifera]",12.456,18.269
XP_010662770.1,False,42.912,0.1735,False,defense_signaling,57.388,0.3532,False,defense_signaling,61.161,0.3947,False,defense_signaling,XP_010662770.1 protein SHORTAGE IN CHIASMATA 1 [Vitis vinifera],14.476,18.249
XP_002266572.2,False,75.218,0.5447,False,defense_signaling,87.483,0.6674,False,defense_signaling,93.441,0.7357,False,defense_signaling,XP_002266572.2 zinc finger protein BRUTUS-like At1g18910 isoform X1 [Vitis vinifera],12.265,18.223
XP_010648850.1,False,46.183,0.2217,False,defense_signaling,58.447,0.3663,False,defense_signaling,64.383,0.432,False,defense_signaling,XP_010648850.1 trans-Golgi network-localized SYP41-interacting protein 1 isoform X4 [Vitis vinifera],12.264,18.2
XP_059592248.1,False,20.883,-0.3271,False,defense_signaling,28.847,-0.0983,False,defense_signaling,39.001,0.1083,False,defense_signaling,XP_059592248.1 uncharacterized protein LOC100255892 isoform X6 [Vitis vinifera],7.964,18.118
XP_010648849.1,False,46.31,0.2239,False,defense_signaling,58.641,0.369,False,defense_signaling,64.383,0.432,False,defense_signaling,XP_010648849.1 trans-Golgi network-localized SYP41-interacting protein 1 isoform X3 [Vitis vinifera],12.331,18.073
XP_059590156.1,False,81.101,0.7278,False,cell_death_HR,98.937,1.3127,False,cell_death_HR,99.084,1.3248,True,cell_death_HR,XP_059590156.1 NF-X1-type zinc finger protein NFXL1 [Vitis vinifera],17.836,17.983
XP_002265993.1,False,23.038,-0.2554,False,defense_signaling,31.308,-0.0454,False,defense_signaling,40.948,0.1425,False,defense_signaling,XP_002265993.1 uncharacterized protein LOC100241254 [Vitis vinifera],8.27,17.91
XP_010648846.1,False,46.532,0.2266,False,defense_signaling,58.337,0.3645,False,defense_signaling,64.383,0.432,False,defense_signaling,XP_010648846.1 trans-Golgi network-localized SYP41-interacting protein 1 isoform X1 [Vitis vinifera],11.805,17.851
XP_010648845.1,False,46.532,0.2266,False,defense_signaling,58.337,0.3645,False,defense_signaling,64.383,0.432,False,defense_signaling,XP_010648845.1 trans-Golgi network-localized SYP41-interacting protein 1 isoform X1 [Vitis vinifera],11.805,17.851
XP_059592286.1,False,46.31,0.2239,False,defense_signaling,58.483,0.3669,False,defense_signaling,63.813,0.4258,False,defense_signaling,XP_059592286.1 trans-Golgi network-localized SYP41-interacting protein 1 isoform X5 [Vitis vinifera],12.173,17.503
XP_010648847.1,False,46.532,0.2266,False,defense_signaling,58.205,0.3626,False,defense_signaling,63.813,0.4258,False,defense_signaling,XP_010648847.1 trans-Golgi network-localized SYP41-interacting protein 1 isoform X2 [Vitis vinifera],11.673,17.281
XP_010664038.1,False,32.62,-0.0138,False,defense_signaling,42.998,0.1722,False,defense_signaling,49.787,0.2617,False,defense_signaling,XP_010664038.1 uncharacterized protein LOC100261635 isoform X1 [Vitis vinifera],10.378,17.167
XP_010655917.1,False,80.374,0.5944,False,defense_signaling,94.039,0.7451,False,defense_signaling,97.391,0.7994,False,defense_signaling,XP_010655917.1 lysine-specific demethylase JMJ26 isoform X1 [Vitis vinifera],13.665,17.017
XP_002278705.1,False,65.311,0.4022,False,defense_signaling,73.447,0.5936,False,cell_death_HR,81.804,0.7403,False,cell_death_HR,XP_002278705.1 zinc finger protein BRUTUS isoform X1 [Vitis vinifera],8.136,16.493
XP_019081680.2,False,66.549,0.4714,False,cell_death_HR,77.734,0.6661,False,cell_death_HR,82.917,0.7622,False,cell_death_HR,XP_019081680.2 cellulose synthase-like protein G2 [Vitis vinifera],11.185,16.368
XP_003631632.1,False,81.976,0.6113,False,defense_signaling,99.343,0.869,True,defense_signaling,98.272,1.2575,False,cell_death_HR,XP_003631632.1 phosphatidylinositol 4-kinase alpha 1 isoform X2 [Vitis vinifera],17.367,16.296
XP_010644099.1,False,60.815,0.3719,False,cell_death_HR,71.039,0.5514,False,cell_death_HR,77.069,0.651,False,cell_death_HR,"XP_010644099.1 DNA polymerase I B, chloroplastic/mitochondrial [Vitis vinifera]",10.224,16.254
XP_019072845.1,False,60.815,0.3719,False,cell_death_HR,71.039,0.5514,False,cell_death_HR,77.069,0.651,False,cell_death_HR,"XP_019072845.1 DNA polymerase I B, chloroplastic/mitochondrial [Vitis vinifera]",10.224,16.254
XP_059596313.1,False,40.121,0.1323,False,defense_signaling,49.087,0.2533,False,defense_signaling,56.234,0.3375,False,defense_signaling,XP_059596313.1 histone-lysine N-methyltransferase ATXR7 isoform X3 [Vitis vinifera],8.966,16.113
XP_010664422.1,False,83.573,0.6272,False,defense_signaling,99.511,0.8799,True,defense_signaling,99.481,0.8709,True,defense_signaling,XP_010664422.1 BEACH domain-containing protein B isoform X1 [Vitis vinifera],15.938,15.908
XP_010664421.1,False,83.573,0.6272,False,defense_signaling,99.511,0.8799,True,defense_signaling,99.481,0.8709,True,defense_signaling,XP_010664421.1 BEACH domain-containing protein B isoform X1 [Vitis vinifera],15.938,15.908
XP_019074544.1,False,81.976,0.6113,False,defense_signaling,99.291,0.869,True,defense_signaling,97.871,1.2339,False,cell_death_HR,XP_019074544.1 phosphatidylinositol 4-kinase alpha 1 isoform X1 [Vitis vinifera],17.315,15.895
XP_059597522.1,False,26.984,-0.1466,False,defense_signaling,35.989,0.0537,False,defense_signaling,42.762,0.168,False,defense_signaling,XP_059597522.1 mediator of RNA polymerase II transcription subunit 15a isoform X3 [Vitis vinifera],9.005,15.778
XP_059590081.1,False,77.52,0.6616,False,cell_death_HR,82.883,0.6184,False,defense_signaling,93.165,0.8922,False,antimicrobial,XP_059590081.1 uncharacterized protein LOC100260794 [Vitis vinifera],5.363,15.645
XP_059596318.1,False,40.626,0.1407,False,defense_signaling,49.107,0.2535,False,defense_signaling,56.234,0.3375,False,defense_signaling,XP_059596318.1 histone-lysine N-methyltransferase ATXR7 isoform X5 [Vitis vinifera],8.481,15.608
XP_010657498.1,False,34.16,0.0185,False,defense_signaling,42.929,0.1712,False,defense_signaling,49.755,0.2613,False,defense_signaling,XP_010657498.1 uncharacterized protein LOC100244248 isoform X1 [Vitis vinifera],8.769,15.595
XP_059596314.1,False,40.647,0.1409,False,defense_signaling,49.16,0.2543,False,defense_signaling,56.234,0.3375,False,defense_signaling,XP_059596314.1 histone-lysine N-methyltransferase ATXR7 isoform X4 [Vitis vinifera],8.513,15.587
XP_059596315.1,False,40.647,0.1409,False,defense_signaling,49.16,0.2543,False,defense_signaling,56.234,0.3375,False,defense_signaling,XP_059596315.1 histone-lysine N-methyltransferase ATXR7 isoform X4 [Vitis vinifera],8.513,15.587
XP_059596316.1,False,40.647,0.1409,False,defense_signaling,49.16,0.2543,False,defense_signaling,56.234,0.3375,False,defense_signaling,XP_059596316.1 histone-lysine N-methyltransferase ATXR7 isoform X4 [Vitis vinifera],8.513,15.587
XP_059596317.1,False,40.647,0.1409,False,defense_signaling,49.16,0.2543,False,defense_signaling,56.234,0.3375,False,defense_signaling,XP_059596317.1 histone-lysine N-methyltransferase ATXR7 isoform X4 [Vitis vinifera],8.513,15.587
XP_019074489.1,False,82.231,0.6144,False,defense_signaling,99.87,0.9105,True,defense_signaling,97.812,1.0899,False,cell_death_HR,XP_019074489.1 serine/threonine-protein kinase ATR isoform X2 [Vitis vinifera],17.639,15.581
XP_059597521.1,False,27.249,-0.142,False,defense_signaling,36.196,0.057,False,defense_signaling,42.762,0.168,False,defense_signaling,XP_059597521.1 mediator of RNA polymerase II transcription subunit 15a isoform X2 [Vitis vinifera],8.947,15.513
XP_010664678.1,False,38.6,0.105,False,defense_signaling,48.041,0.2422,False,defense_signaling,54.099,0.3132,False,defense_signaling,XP_010664678.1 protein ESSENTIAL FOR POTEXVIRUS ACCUMULATION 1 isoform X2 [Vitis vinifera],9.441,15.499
XP_010657499.1,False,34.414,0.0238,False,defense_signaling,43.079,0.1737,False,defense_signaling,49.755,0.2613,False,defense_signaling,XP_010657499.1 uncharacterized protein LOC100244248 isoform X2 [Vitis vinifera],8.665,15.341
XP_059597520.1,False,27.528,-0.1355,False,defense_signaling,36.348,0.0603,False,defense_signaling,42.762,0.168,False,defense_signaling,XP_059597520.1 mediator of RNA polymerase II transcription subunit 15a isoform X1 [Vitis vinifera],8.82,15.234
XP_010657052.1,False,81.938,0.6189,False,NBS_LRR,95.858,0.9824,False,NBS_LRR,97.138,1.112,False,NBS_LRR,XP_010657052.1 putative receptor-like protein kinase At3g47110 [Vitis vinifera],13.92,15.2
XP_010657683.1,False,81.412,0.6951,False,antimicrobial,92.937,0.9753,False,cell_death_HR,96.444,1.1504,False,cell_death_HR,XP_010657683.1 UDP-glucose:glycoprotein glucosyltransferase isoform X1 [Vitis vinifera],11.525,15.032
XP_002281503.1,False,39.102,0.1121,False,defense_signaling,46.628,0.2249,False,defense_signaling,54.099,0.3132,False,defense_signaling,XP_002281503.1 protein ESSENTIAL FOR POTEXVIRUS ACCUMULATION 1 isoform X1 [Vitis vinifera],7.526,14.997
XP_010662491.2,False,41.718,0.0285,False,cell_death_HR,52.946,0.2352,False,cell_death_HR,56.613,0.2986,False,cell_death_HR,XP_010662491.2 DNA mismatch repair protein MSH3 isoform X1 [Vitis vinifera],11.228,14.895
XP_010648717.1,False,24.112,-0.2276,False,defense_signaling,32.538,-0.0174,False,defense_signaling,39.001,0.1083,False,defense_signaling,XP_010648717.1 uncharacterized protein LOC100255892 isoform X5 [Vitis vinifera],8.426,14.889
