protein_id,is_curated_GO,pctl_truncated,z_truncated,moderate_truncated,category_truncated,pctl_windowed_mean,z_windowed_mean,moderate_windowed_mean,category_windowed_mean,pctl_windowed_max,z_windowed_max,moderate_windowed_max,category_windowed_max,description,pctl_delta_mean,pctl_delta_max
NP_001320841.1,False,19.257,-0.4549,False,defense_signaling,32.209,-0.0411,False,defense_signaling,44.46,0.1962,False,defense_signaling,NP_001320841.1 forkhead-associated (FHA) domain-containing protein [Arabidopsis thaliana],12.952,25.203
NP_189131.5,False,30.737,-0.0755,False,defense_signaling,43.317,0.1784,False,defense_signaling,55.928,0.3522,False,defense_signaling,"NP_189131.5 Helicase/SANT-associated, DNA binding protein [Arabidopsis thaliana]",12.58,25.191
NP_001324903.1,False,66.971,0.4825,False,defense_signaling,83.306,0.6669,False,defense_signaling,92.076,0.7903,False,defense_signaling,NP_001324903.1 zinc finger FYVE domain protein [Arabidopsis thaliana],16.335,25.105
NP_001189602.1,False,66.971,0.4825,False,defense_signaling,83.306,0.6669,False,defense_signaling,92.076,0.7903,False,defense_signaling,NP_001189602.1 zinc finger FYVE domain protein [Arabidopsis thaliana],16.335,25.105
NP_001326449.1,False,30.848,-0.073,False,defense_signaling,43.355,0.179,False,defense_signaling,55.899,0.3518,False,defense_signaling,"NP_001326449.1 Helicase/SANT-associated, DNA binding protein [Arabidopsis thaliana]",12.507,25.051
NP_001331227.1,False,52.668,0.2883,False,cell_death_HR,67.2,0.5517,False,cell_death_HR,77.547,0.7315,False,cell_death_HR,NP_001331227.1 actin binding protein [Arabidopsis thaliana],14.532,24.879
NP_001329592.1,False,38.312,0.0913,False,defense_signaling,49.92,0.2755,False,defense_signaling,62.747,0.4337,False,defense_signaling,NP_001329592.1 nucleoporin [Arabidopsis thaliana],11.608,24.435
NP_001331228.1,False,48.833,0.2096,False,cell_death_HR,65.337,0.5188,False,cell_death_HR,72.898,0.6497,False,cell_death_HR,NP_001331228.1 actin binding protein [Arabidopsis thaliana],16.504,24.065
NP_001329591.1,False,38.784,0.0992,False,defense_signaling,51.505,0.2944,False,defense_signaling,62.747,0.4337,False,defense_signaling,NP_001329591.1 nucleoporin [Arabidopsis thaliana],12.721,23.963
NP_001320105.1,False,37.472,0.0754,False,defense_signaling,50.315,0.2799,False,defense_signaling,61.17,0.4148,False,defense_signaling,NP_001320105.1 nucleoporin [Arabidopsis thaliana],12.843,23.698
NP_194885.2,False,37.472,0.0754,False,defense_signaling,50.315,0.2799,False,defense_signaling,61.17,0.4148,False,defense_signaling,NP_194885.2 nucleoporin [Arabidopsis thaliana],12.843,23.698
NP_001332642.1,True,75.45,0.5783,False,defense_signaling,99.917,1.0504,True,defense_signaling,98.616,1.2399,False,antimicrobial,NP_001332642.1 Ataxia telangiectasia-mutated and RAD3-like protein [Arabidopsis thaliana],24.467,23.166
NP_198898.2,True,75.45,0.5783,False,defense_signaling,99.917,1.0504,True,defense_signaling,98.616,1.2399,False,antimicrobial,NP_198898.2 Ataxia telangiectasia-mutated and RAD3-like protein [Arabidopsis thaliana],24.467,23.166
NP_001332643.1,True,75.45,0.5783,False,defense_signaling,99.917,1.0504,True,defense_signaling,98.616,1.2399,False,antimicrobial,NP_001332643.1 Ataxia telangiectasia-mutated and RAD3-like protein [Arabidopsis thaliana],24.467,23.166
NP_001325431.1,False,31.842,-0.0493,False,defense_signaling,43.099,0.1753,False,defense_signaling,54.96,0.3397,False,defense_signaling,"NP_001325431.1 Helicase/SANT-associated, DNA binding protein [Arabidopsis thaliana]",11.257,23.118
NP_001325432.1,False,31.842,-0.0493,False,defense_signaling,43.099,0.1753,False,defense_signaling,54.96,0.3397,False,defense_signaling,"NP_001325432.1 Helicase/SANT-associated, DNA binding protein [Arabidopsis thaliana]",11.257,23.118
NP_001329593.1,False,39.83,0.118,False,defense_signaling,50.372,0.2807,False,defense_signaling,62.747,0.4337,False,defense_signaling,NP_001329593.1 nucleoporin [Arabidopsis thaliana],10.542,22.917
NP_197443.3,False,66.843,0.5473,False,cell_death_HR,81.266,0.8004,False,cell_death_HR,89.642,0.9849,False,cell_death_HR,NP_197443.3 Regulator of chromosome condensation (RCC1) family with FYVE zinc finger domain-containing protein [Arabidopsis thaliana],14.423,22.799
NP_190607.2,False,65.944,0.4709,False,defense_signaling,89.533,0.7524,False,defense_signaling,88.618,0.7391,False,defense_signaling,"NP_190607.2 vacuolar protein sorting-associated protein, putative (DUF1162) [Arabidopsis thaliana]",23.589,22.674
NP_001326448.1,False,30.737,-0.0755,False,defense_signaling,43.647,0.1835,False,defense_signaling,53.395,0.3185,False,defense_signaling,"NP_001326448.1 Helicase/SANT-associated, DNA binding protein [Arabidopsis thaliana]",12.91,22.658
NP_001332644.1,False,76.068,0.5853,False,defense_signaling,99.911,1.0497,True,defense_signaling,98.596,1.2399,False,antimicrobial,NP_001332644.1 Ataxia telangiectasia-mutated and RAD3-like protein [Arabidopsis thaliana],23.843,22.528
NP_172577.2,False,63.958,0.4491,False,defense_signaling,75.408,0.5761,False,defense_signaling,86.435,0.8111,False,NBS_LRR,NP_172577.2 SNF2 domain-containing protein / helicase domain-containing protein / zinc finger protein-like protein [Arabidopsis thaliana],11.45,22.477
NP_001329590.1,False,38.784,0.0992,False,defense_signaling,50.972,0.2884,False,defense_signaling,61.17,0.4148,False,defense_signaling,NP_001329590.1 nucleoporin [Arabidopsis thaliana],12.188,22.386
NP_001321151.1,False,20.21,-0.4139,False,defense_signaling,30.344,-0.0853,False,defense_signaling,42.461,0.1646,False,defense_signaling,NP_001321151.1 mediator of RNA polymerase II transcription subunit 15a-like protein [Arabidopsis thaliana],10.134,22.251
NP_182179.3,False,74.578,0.5676,False,defense_signaling,88.607,0.7398,False,defense_signaling,96.397,0.8738,False,defense_signaling,NP_182179.3 transducin family protein / WD-40 repeat family protein [Arabidopsis thaliana],14.029,21.819
NP_188402.1,False,44.952,0.2042,False,defense_signaling,56.201,0.3556,False,defense_signaling,66.596,0.4761,False,defense_signaling,NP_188402.1 Protein kinase superfamily protein [Arabidopsis thaliana],11.249,21.644
NP_001328569.1,False,43.657,0.1846,False,defense_signaling,61.939,0.424,False,defense_signaling,64.561,0.4528,False,defense_signaling,NP_001328569.1 Nucleotidyltransferase family protein [Arabidopsis thaliana],18.282,20.904
NP_191917.3,False,43.657,0.1846,False,defense_signaling,61.939,0.424,False,defense_signaling,64.561,0.4528,False,defense_signaling,NP_191917.3 Nucleotidyltransferase family protein [Arabidopsis thaliana],18.282,20.904
NP_001328568.1,False,43.657,0.1846,False,defense_signaling,61.939,0.424,False,defense_signaling,64.561,0.4528,False,defense_signaling,NP_001328568.1 Nucleotidyltransferase family protein [Arabidopsis thaliana],18.282,20.904
NP_001189752.1,False,78.022,0.6069,False,defense_signaling,99.282,0.9785,True,defense_signaling,98.723,1.0552,False,antimicrobial,NP_001189752.1 WD-40 repeat family protein / beige-like protein [Arabidopsis thaliana],21.26,20.701
NP_196391.2,False,52.668,0.2883,False,cell_death_HR,66.787,0.5446,False,cell_death_HR,73.332,0.6587,False,cell_death_HR,NP_196391.2 actin binding protein [Arabidopsis thaliana],14.119,20.664
NP_001320842.1,False,24.299,-0.2595,False,defense_signaling,34.702,0.0179,False,defense_signaling,44.46,0.1962,False,defense_signaling,NP_001320842.1 forkhead-associated (FHA) domain-containing protein [Arabidopsis thaliana],10.403,20.161
NP_187803.4,False,65.92,0.5317,False,cell_death_HR,75.136,0.6888,False,cell_death_HR,86.041,0.8996,False,cell_death_HR,NP_187803.4 RIBOSOMAL RNA PROCESSING 5 [Arabidopsis thaliana],9.216,20.121
NP_001326734.1,False,65.944,0.4709,False,defense_signaling,87.137,0.7172,False,defense_signaling,85.838,0.6997,False,defense_signaling,"NP_001326734.1 vacuolar protein sorting-associated protein, putative (DUF1162) [Arabidopsis thaliana]",21.193,19.894
NP_173521.2,False,20.887,-0.3845,False,defense_signaling,30.539,-0.0803,False,defense_signaling,40.743,0.1351,False,defense_signaling,NP_173521.2 calponin-like domain protein [Arabidopsis thaliana],9.652,19.856
NP_179255.1,False,79.771,0.775,False,cell_death_HR,95.764,1.1931,False,cell_death_HR,99.452,1.4986,True,cell_death_HR,NP_179255.1 multimeric translocon complex in the outer envelope membrane 132 [Arabidopsis thaliana],15.993,19.681
NP_001324730.1,False,79.771,0.775,False,cell_death_HR,95.764,1.1931,False,cell_death_HR,99.452,1.4986,True,cell_death_HR,NP_001324730.1 multimeric translocon complex in the outer envelope membrane 132 [Arabidopsis thaliana],15.993,19.681
NP_001324729.1,False,79.771,0.775,False,cell_death_HR,95.764,1.1931,False,cell_death_HR,99.452,1.4986,True,cell_death_HR,NP_001324729.1 multimeric translocon complex in the outer envelope membrane 132 [Arabidopsis thaliana],15.993,19.681
NP_178414.2,False,56.271,0.3586,False,defense_signaling,71.048,0.5269,False,defense_signaling,75.632,0.5783,False,defense_signaling,NP_178414.2 ATP/GTP-binding protein family [Arabidopsis thaliana],14.777,19.361
NP_001154281.1,False,20.197,-0.4142,False,defense_signaling,33.605,-0.0077,False,defense_signaling,39.511,0.112,False,defense_signaling,NP_001154281.1 Enhancer of polycomb-like transcription factor protein [Arabidopsis thaliana],13.408,19.314
NP_001326733.1,False,66.781,0.4804,False,defense_signaling,84.581,0.6821,False,defense_signaling,85.838,0.6997,False,defense_signaling,"NP_001326733.1 vacuolar protein sorting-associated protein, putative (DUF1162) [Arabidopsis thaliana]",17.8,19.057
NP_177615.2,False,79.382,0.6214,False,defense_signaling,93.619,0.817,False,defense_signaling,98.243,0.9219,False,defense_signaling,NP_177615.2 zinc ion binding protein [Arabidopsis thaliana],14.237,18.861
NP_001326732.1,False,66.999,0.4829,False,defense_signaling,86.645,0.71,False,defense_signaling,85.838,0.6997,False,defense_signaling,"NP_001326732.1 vacuolar protein sorting-associated protein, putative (DUF1162) [Arabidopsis thaliana]",19.646,18.839
NP_188457.1,False,66.831,0.4811,False,defense_signaling,76.23,0.6326,False,cell_death_HR,85.571,0.8888,False,cell_death_HR,NP_188457.1 zinc finger protein-like protein [Arabidopsis thaliana],9.399,18.74
NP_194988.2,False,20.197,-0.4142,False,defense_signaling,33.4,-0.0121,False,defense_signaling,38.93,0.1018,False,defense_signaling,NP_194988.2 Enhancer of polycomb-like transcription factor protein [Arabidopsis thaliana],13.203,18.733
NP_001185056.1,False,49.249,0.2691,False,defense_signaling,61.499,0.4185,False,defense_signaling,67.934,0.4914,False,defense_signaling,NP_001185056.1 Calcium-binding EF hand family protein [Arabidopsis thaliana],12.25,18.685
NP_001078755.1,False,60.39,0.4336,False,cell_death_HR,71.639,0.6285,False,cell_death_HR,78.816,0.7546,False,cell_death_HR,NP_001078755.1 myosin 2 [Arabidopsis thaliana],11.249,18.426
NP_189132.2,False,31.842,-0.0493,False,defense_signaling,40.782,0.1348,False,defense_signaling,50.204,0.2789,False,defense_signaling,"NP_189132.2 Helicase/SANT-associated, DNA binding protein [Arabidopsis thaliana]",8.94,18.362
NP_198793.4,False,29.45,-0.1107,False,defense_signaling,38.183,0.0878,False,defense_signaling,47.75,0.2458,False,defense_signaling,"NP_198793.4 Restriction endonuclease, type II-like superfamily protein [Arabidopsis thaliana]",8.733,18.3
NP_001323719.1,False,56.271,0.3586,False,defense_signaling,70.511,0.5204,False,defense_signaling,74.564,0.5659,False,defense_signaling,NP_001323719.1 ATP/GTP-binding protein family [Arabidopsis thaliana],14.24,18.293
NP_001331615.1,False,76.914,0.5949,False,defense_signaling,91.52,0.7812,False,defense_signaling,95.095,0.8445,False,defense_signaling,"NP_001331615.1 vacuolar protein sorting-associated protein, putative (DUF1162) [Arabidopsis thaliana]",14.606,18.181
NP_179954.2,False,43.517,0.1825,False,defense_signaling,56.127,0.3546,False,defense_signaling,61.137,0.4144,False,defense_signaling,NP_179954.2 histone-lysine N-methyltransferase SUVR5 [Arabidopsis thaliana],12.61,17.62
NP_001318743.1,True,66.284,0.4324,False,NBS_LRR,78.197,0.635,False,NBS_LRR,83.754,0.7537,False,NBS_LRR,NP_001318743.1 Leucine-rich repeat (LRR) family protein [Arabidopsis thaliana],11.913,17.47
NP_199365.1,True,66.284,0.4324,False,NBS_LRR,78.197,0.635,False,NBS_LRR,83.754,0.7537,False,NBS_LRR,NP_199365.1 Leucine-rich repeat (LRR) family protein [Arabidopsis thaliana],11.913,17.47
NP_849809.2,False,39.778,0.1174,False,defense_signaling,44.732,0.2002,False,defense_signaling,56.612,0.3605,False,defense_signaling,NP_849809.2 RNA polymerase II transcription mediator [Arabidopsis thaliana],4.954,16.834
NP_195760.1,False,76.445,0.5896,False,defense_signaling,92.814,0.8019,False,defense_signaling,93.113,0.8064,False,defense_signaling,NP_195760.1 HEAT repeat-containing protein [Arabidopsis thaliana],16.369,16.668
NP_197816.3,False,81.911,0.6512,False,defense_signaling,97.09,0.889,False,defense_signaling,98.5,0.9327,False,defense_signaling,NP_197816.3 gamma-irradiation and mitomycin c induced 1 [Arabidopsis thaliana],15.179,16.589
NP_173030.1,False,20.21,-0.4139,False,defense_signaling,28.195,-0.141,False,defense_signaling,36.51,0.056,False,defense_signaling,NP_173030.1 mediator of RNA polymerase II transcription subunit 15a-like protein [Arabidopsis thaliana],7.985,16.3
NP_001189585.1,False,45.054,0.2061,False,defense_signaling,57.052,0.3656,False,defense_signaling,61.137,0.4144,False,defense_signaling,NP_001189585.1 histone-lysine N-methyltransferase SUVR5 [Arabidopsis thaliana],11.998,16.083
NP_001324207.1,False,45.054,0.2061,False,defense_signaling,57.052,0.3656,False,defense_signaling,61.137,0.4144,False,defense_signaling,NP_001324207.1 histone-lysine N-methyltransferase SUVR5 [Arabidopsis thaliana],11.998,16.083
NP_001324204.1,False,45.054,0.2061,False,defense_signaling,57.052,0.3656,False,defense_signaling,61.137,0.4144,False,defense_signaling,NP_001324204.1 histone-lysine N-methyltransferase SUVR5 [Arabidopsis thaliana],11.998,16.083
NP_001320182.1,False,71.004,0.5281,False,defense_signaling,79.536,0.6625,False,NBS_LRR,87.01,0.8343,False,NBS_LRR,NP_001320182.1 SNF2 domain-containing protein / helicase domain-containing protein / zinc finger protein-like protein [Arabidopsis thaliana],8.532,16.006
NP_186795.1,False,44.504,0.197,False,defense_signaling,58.357,0.3834,False,defense_signaling,60.315,0.4056,False,defense_signaling,NP_186795.1 methyl-CPG-binding domain 9 [Arabidopsis thaliana],13.853,15.811
NP_199109.1,True,37.476,0.0755,False,defense_signaling,46.452,0.2267,False,defense_signaling,53.25,0.3168,False,defense_signaling,NP_199109.1 GYF domain-containing protein [Arabidopsis thaliana],8.976,15.774
NP_001330014.1,False,78.003,0.6067,False,defense_signaling,93.621,0.817,False,defense_signaling,93.772,0.8203,False,defense_signaling,NP_001330014.1 HEAT repeat-containing protein [Arabidopsis thaliana],15.618,15.769
NP_001323234.1,False,79.382,0.6214,False,defense_signaling,90.34,0.7645,False,defense_signaling,95.019,0.8431,False,defense_signaling,NP_001323234.1 zinc ion binding protein [Arabidopsis thaliana],10.958,15.637
NP_001321141.1,False,49.249,0.2691,False,defense_signaling,59.24,0.3942,False,defense_signaling,64.864,0.4563,False,defense_signaling,NP_001321141.1 Calcium-binding EF hand family protein [Arabidopsis thaliana],9.991,15.615
NP_177807.3,False,78.258,0.6093,False,defense_signaling,89.894,0.7584,False,defense_signaling,93.762,0.8821,False,antimicrobial,NP_177807.3 eukaryotic translation initiation factor 2 (eIF-2) family protein [Arabidopsis thaliana],11.636,15.504
NP_001185277.1,False,62.729,0.4359,False,defense_signaling,73.462,0.5541,False,defense_signaling,78.099,0.6051,False,defense_signaling,NP_001185277.1 Transducin/WD40 repeat-like superfamily protein [Arabidopsis thaliana],10.733,15.37
NP_001323787.1,False,81.252,0.6431,False,defense_signaling,89.806,0.7573,False,defense_signaling,96.606,0.8778,False,defense_signaling,NP_001323787.1 transducin family protein / WD-40 repeat family protein [Arabidopsis thaliana],8.554,15.354
NP_176316.4,False,62.769,0.4364,False,defense_signaling,73.707,0.5567,False,defense_signaling,78.063,0.6047,False,defense_signaling,NP_176316.4 Transducin/WD40 repeat-like superfamily protein [Arabidopsis thaliana],10.938,15.294
NP_568268.3,False,77.48,0.7333,False,cell_death_HR,86.803,0.9172,False,cell_death_HR,92.541,1.0665,False,cell_death_HR,NP_568268.3 Regulator of chromosome condensation (RCC1) family with FYVE zinc finger domain-containing protein [Arabidopsis thaliana],9.323,15.061
NP_177055.2,False,80.2,0.694,False,NBS_LRR,93.036,1.0832,False,cell_death_HR,95.255,1.1433,False,antimicrobial,NP_177055.2 2-oxoglutarate decarboxylase/hydro-lyase/magnesium ion-binding protein [Arabidopsis thaliana],12.836,15.055
NP_178048.2,False,56.714,0.3636,False,defense_signaling,82.003,0.6513,False,defense_signaling,71.714,0.5328,False,defense_signaling,NP_178048.2 nuclear pore anchor [Arabidopsis thaliana],25.289,15.0
NP_001321150.1,False,21.783,-0.3484,False,defense_signaling,29.587,-0.1057,False,defense_signaling,36.51,0.056,False,defense_signaling,NP_001321150.1 mediator of RNA polymerase II transcription subunit 15a-like protein [Arabidopsis thaliana],7.804,14.727
NP_001323023.1,False,72.141,0.5399,False,defense_signaling,81.658,0.6469,False,defense_signaling,86.862,0.7127,False,defense_signaling,NP_001323023.1 Protein kinase superfamily protein [Arabidopsis thaliana],9.517,14.721
NP_172040.2,False,85.168,0.691,False,defense_signaling,98.523,0.9359,False,defense_signaling,99.82,1.013,True,defense_signaling,NP_172040.2 chromatin remodeling 31 [Arabidopsis thaliana],13.355,14.652
NP_001320409.1,False,81.541,0.808,False,cell_death_HR,98.627,0.9419,False,defense_signaling,96.189,0.8689,False,defense_signaling,NP_001320409.1 calcium-dependent lipid-binding family protein [Arabidopsis thaliana],17.086,14.648
