protein_id,pid,z_max,best_category,has_defense_keyword,description,score_jackhmmer,length,truncated_by_esm,low_complexity_frac,repeat_frac_k6
NP_191476.1,NP_191476,1.6616882,NBS_LRR,False,NP_191476.1 F-box/RNI-like superfamily protein [Arabidopsis thaliana],0.0,473,False,0.1739,0.0
NP_178506.3,NP_178506,1.6613824,NBS_LRR,False,"NP_178506.3 FBD, F-box and Leucine Rich Repeat domains containing protein [Arabidopsis thaliana]",0.0,448,False,0.2093,0.0
NP_200672.1,NP_200672,1.6567781,cell_death_HR,False,"NP_200672.1 Selenoprotein, Rdx type [Arabidopsis thaliana]",0.0,228,False,0.2857,0.0
NP_001319906.1,NP_001319906,1.6526494,antimicrobial,False,NP_001319906.1 hydroxymethylglutaryl-CoA synthase / HMG-CoA synthase / 3-hydroxy-3-methylglutaryl coenzyme A synthase [Arabidopsis thaliana],0.0,406,False,0.0513,0.0
NP_849361.1,NP_849361,1.6526479,antimicrobial,False,NP_849361.1 hydroxymethylglutaryl-CoA synthase / HMG-CoA synthase / 3-hydroxy-3-methylglutaryl coenzyme A synthase [Arabidopsis thaliana],0.0,406,False,0.0513,0.0
NP_196713.1,NP_196713,1.6513609,cell_death_HR,False,NP_196713.1 aspartate aminotransferase 3 [Arabidopsis thaliana],0.0,449,False,0.1395,0.0
NP_001329053.1,NP_001329053,1.649733,cell_death_HR,False,NP_001329053.1 NAD(P)H dehydrogenase B1 [Arabidopsis thaliana],0.0,505,False,0.1224,0.0
NP_567801.1,NP_567801,1.6493702,cell_death_HR,False,NP_567801.1 NAD(P)H dehydrogenase B1 [Arabidopsis thaliana],0.0,571,False,0.1786,0.0
NP_566051.1,NP_566051,1.647487,cell_death_HR,False,NP_566051.1 calcineurin B subunit-like protein [Arabidopsis thaliana],0.0,539,False,0.2115,0.0
NP_001321162.1,NP_001321162,1.6467599,cell_death_HR,False,NP_001321162.1 RAD3-like DNA-binding helicase protein [Arabidopsis thaliana],0.0,832,False,0.1341,0.0
NP_001321159.1,NP_001321159,1.6467584,cell_death_HR,False,NP_001321159.1 RAD3-like DNA-binding helicase protein [Arabidopsis thaliana],0.0,832,False,0.1341,0.0
NP_001321157.1,NP_001321157,1.6467584,cell_death_HR,False,NP_001321157.1 RAD3-like DNA-binding helicase protein [Arabidopsis thaliana],0.0,832,False,0.1341,0.0
NP_001328228.1,NP_001328228,1.6461358,cell_death_HR,False,NP_001328228.1 ATP-dependent RNA helicase [Arabidopsis thaliana],0.0,571,False,0.1429,0.0
NP_193215.2,NP_193215,1.6461358,cell_death_HR,False,NP_193215.2 ATP-dependent RNA helicase [Arabidopsis thaliana],0.0,571,False,0.1429,0.0
NP_199845.3,NP_199845,1.6459129,cell_death_HR,False,NP_199845.3 DNA repair protein RadA-like protein [Arabidopsis thaliana],18.51858901977539,587,False,0.4211,0.0
NP_001031953.1,NP_001031953,1.6457192,cell_death_HR,False,NP_001031953.1 MIRO-related GTP-ase 1 [Arabidopsis thaliana],0.0,648,False,0.2222,0.0
NP_198106.1,NP_198106,1.6457192,cell_death_HR,False,NP_198106.1 MIRO-related GTP-ase 1 [Arabidopsis thaliana],0.0,648,False,0.2222,0.0
NP_683275.2,NP_683275,1.6456946,cell_death_HR,False,NP_683275.2 general transcription factor II H2 [Arabidopsis thaliana],0.0,421,False,0.1707,0.0
NP_188701.2,NP_188701,1.644763,cell_death_HR,False,NP_188701.2 mRNA capping enzyme family protein [Arabidopsis thaliana],0.0,370,False,0.2222,0.0
NP_001326771.1,NP_001326771,1.6395903,cell_death_HR,False,NP_001326771.1 mRNA capping enzyme family protein [Arabidopsis thaliana],0.0,357,False,0.2353,0.0
NP_177641.1,NP_177641,1.6384232,PR_proteins,True,NP_177641.1 pathogenesis-related protein 5 [Arabidopsis thaliana],0.0,239,False,0.2273,0.0
NP_192919.1,NP_192919,1.6372865,antimicrobial,False,NP_192919.1 hydroxymethylglutaryl-CoA synthase / HMG-CoA synthase / 3-hydroxy-3-methylglutaryl coenzyme A synthase [Arabidopsis thaliana],0.0,461,False,0.0222,0.0
NP_974932.1,NP_974932,1.6360008,cell_death_HR,False,NP_974932.1 haloacid dehalogenase-like hydrolase family protein [Arabidopsis thaliana],0.0,418,False,0.2,0.0
NP_195902.1,NP_195902,1.6350968,cell_death_HR,False,"NP_195902.1 Spo11/DNA topoisomerase VI, subunit A protein [Arabidopsis thaliana]",0.0,427,False,0.3171,0.0095
NP_191645.1,NP_191645,1.6345972,cell_death_HR,False,NP_191645.1 SEC7-like guanine nucleotide exchange family protein [Arabidopsis thaliana],0.0,1793,True,0.2191,0.0045
NP_179460.1,NP_179460,1.6312644,cell_death_HR,False,NP_179460.1 trehalose phosphatase/synthase 11 [Arabidopsis thaliana],0.0,862,False,0.0941,0.0
NP_195110.3,NP_195110,1.6311208,PR_proteins,False,NP_195110.3 Glycosyl hydrolase family 10 protein [Arabidopsis thaliana],0.0,576,False,0.0893,0.0
NP_192898.2,NP_192898,1.6301023,cell_death_HR,False,NP_192898.2 C2 calcium/lipid-binding plant phosphoribosyltransferase family protein [Arabidopsis thaliana],0.0,1011,False,0.18,0.0
NP_190314.2,NP_190314,1.6297395,cell_death_HR,False,NP_190314.2 SELT-like protein precursor [Arabidopsis thaliana],0.0,209,False,0.3158,0.0
NP_201447.1,NP_201447,1.6296929,PR_proteins,False,NP_201447.1 Glycosyl hydrolase superfamily protein [Arabidopsis thaliana],0.0,431,False,0.119,0.0
NP_974346.1,NP_974346,1.6290154,cell_death_HR,False,NP_974346.1 mRNA capping enzyme family protein [Arabidopsis thaliana],0.0,369,False,0.2,0.0
NP_973799.1,NP_973799,1.6280717,cell_death_HR,True,NP_973799.1 respiratory burst oxidase-like protein [Arabidopsis thaliana],0.0,843,False,0.2289,0.0
NP_565267.1,NP_565267,1.6280363,cell_death_HR,False,NP_565267.1 ENTH/ANTH/VHS superfamily protein [Arabidopsis thaliana],0.0,571,False,0.3393,0.0
NP_181390.1,NP_181390,1.6274829,cell_death_HR,False,NP_181390.1 transcript elongation factor IIS [Arabidopsis thaliana],0.0,378,False,0.3056,0.0
NP_001329168.1,NP_001329168,1.6261362,cell_death_HR,False,NP_001329168.1 C2 calcium/lipid-binding plant phosphoribosyltransferase family protein [Arabidopsis thaliana],0.0,1007,False,0.1414,0.0
NP_182036.1,NP_182036,1.6253228,PR_proteins,False,NP_182036.1 expansin B4 [Arabidopsis thaliana],0.0,259,False,0.25,0.0
NP_187123.1,NP_187123,1.620861,PR_proteins,True,NP_187123.1 pathogenesis-related 4 [Arabidopsis thaliana],80.45662689208984,212,False,0.25,0.0
NP_200196.2,NP_200196,1.6180196,cell_death_HR,False,NP_200196.2 haloacid dehalogenase-like hydrolase family protein [Arabidopsis thaliana],0.0,402,False,0.1538,0.0
NP_194207.1,NP_194207,1.6170819,cell_death_HR,False,NP_194207.1 alpha/beta-Hydrolases superfamily protein [Arabidopsis thaliana],0.0,365,False,0.1429,0.0
NP_568839.1,NP_568839,1.6159489,cell_death_HR,False,NP_568839.1 COP9 signalosome subunit 6A [Arabidopsis thaliana],0.0,317,False,0.0667,0.0
NP_179673.1,NP_179673,1.6152279,cell_death_HR,False,NP_179673.1 NAD(P)H dehydrogenase B4 [Arabidopsis thaliana],0.0,582,False,0.1754,0.0
NP_195533.2,NP_195533,1.6149497,cell_death_HR,False,NP_195533.2 SEC7-like guanine nucleotide exchange family protein [Arabidopsis thaliana],0.0,1687,True,0.2036,0.0
NP_193467.2,NP_193467,1.61257,cell_death_HR,False,NP_193467.2 Formyl transferase [Arabidopsis thaliana],0.0,328,False,0.129,0.0
NP_200881.2,NP_200881,1.6106501,cell_death_HR,False,NP_200881.2 Anion-transporting ATPase [Arabidopsis thaliana],0.0,391,False,0.3158,0.0
NP_001328225.1,NP_001328225,1.6085533,cell_death_HR,False,NP_001328225.1 pachytene checkpoint-like protein [Arabidopsis thaliana],19.200706481933594,351,False,0.1765,0.0
NP_001328224.1,NP_001328224,1.6085533,cell_death_HR,False,NP_001328224.1 pachytene checkpoint-like protein [Arabidopsis thaliana],19.200706481933594,351,False,0.1765,0.0
NP_174368.1,NP_174368,1.6085129,antimicrobial,False,NP_174368.1 CTP synthase family protein [Arabidopsis thaliana],0.0,600,False,0.2542,0.0
NP_001330406.1,NP_001330406,1.6058308,cell_death_HR,False,NP_001330406.1 ENTH/ANTH/VHS superfamily protein [Arabidopsis thaliana],0.0,544,False,0.4151,0.0
NP_198370.1,NP_198370,1.6058292,cell_death_HR,False,NP_198370.1 ENTH/ANTH/VHS superfamily protein [Arabidopsis thaliana],0.0,544,False,0.4151,0.0
NP_187701.1,NP_187701,1.6053199,PR_proteins,False,NP_187701.1 Glycosyl hydrolase superfamily protein [Arabidopsis thaliana],0.0,408,False,0.1282,0.0
NP_200498.1,NP_200498,1.6042235,PR_proteins,False,NP_200498.1 beta-galactosidase 4 [Arabidopsis thaliana],0.0,724,False,0.1127,0.0
NP_568001.1,NP_568001,1.6035738,PR_proteins,False,NP_568001.1 beta-galactosidase 3 [Arabidopsis thaliana],0.0,856,False,0.0595,0.0
NP_567345.2,NP_567345,1.6031821,cell_death_HR,False,NP_567345.2 MUTL-homologue 1 [Arabidopsis thaliana],0.0,737,False,0.2778,0.0
NP_001324192.1,NP_001324192,1.602989,PR_proteins,False,NP_001324192.1 beta-galactosidase 8 [Arabidopsis thaliana],0.0,852,False,0.131,0.0
NP_850121.1,NP_850121,1.602989,PR_proteins,False,NP_850121.1 beta-galactosidase 8 [Arabidopsis thaliana],0.0,852,False,0.131,0.0
NP_001190250.1,NP_001190250,1.6027455,cell_death_HR,True,NP_001190250.1 respiratory burst oxidase homolog A [Arabidopsis thaliana],0.0,840,False,0.253,0.0
NP_565369.1,NP_565369,1.601996,PR_proteins,False,NP_565369.1 Plant basic secretory protein (BSP) family protein [Arabidopsis thaliana],0.0,225,False,0.1905,0.0
NP_849506.1,NP_849506,1.6011713,PR_proteins,False,NP_849506.1 beta-galactosidase 3 [Arabidopsis thaliana],0.0,855,False,0.0595,0.0
NP_001328043.1,NP_001328043,1.6010853,cell_death_HR,False,NP_001328043.1 ARF-GAP domain 13 [Arabidopsis thaliana],0.0,301,False,0.3448,0.0
NP_001078411.1,NP_001078411,1.5992662,antimicrobial,False,NP_001078411.1 CTP synthase family protein [Arabidopsis thaliana],0.0,597,False,0.1724,0.0
NP_001329931.1,NP_001329931,1.5992662,antimicrobial,False,NP_001329931.1 CTP synthase family protein [Arabidopsis thaliana],0.0,597,False,0.1724,0.0
NP_001320008.1,NP_001320008,1.5992662,antimicrobial,False,NP_001320008.1 CTP synthase family protein [Arabidopsis thaliana],0.0,597,False,0.1724,0.0
NP_001329930.1,NP_001329930,1.5992662,antimicrobial,False,NP_001329930.1 CTP synthase family protein [Arabidopsis thaliana],0.0,597,False,0.1724,0.0
NP_001329932.1,NP_001329932,1.5992662,antimicrobial,False,NP_001329932.1 CTP synthase family protein [Arabidopsis thaliana],0.0,597,False,0.1724,0.0
NP_196676.1,NP_196676,1.5988178,cell_death_HR,False,NP_196676.1 vesicle-associated membrane protein 713 [Arabidopsis thaliana],0.0,221,False,0.1905,0.0
NP_001189624.1,NP_001189624,1.5982889,PR_proteins,False,NP_001189624.1 beta-galactosidase 8 [Arabidopsis thaliana],0.0,846,False,0.1084,0.0
NP_001324193.1,NP_001324193,1.5982889,PR_proteins,False,NP_001324193.1 beta-galactosidase 8 [Arabidopsis thaliana],0.0,846,False,0.1084,0.0
NP_563645.1,NP_563645,1.5951177,cell_death_HR,False,NP_563645.1 Proteasome component (PCI) domain protein [Arabidopsis thaliana],0.0,260,False,0.16,0.0
NP_567746.1,NP_567746,1.5946535,cell_death_HR,False,NP_567746.1 COP9 signalosome subunit 6B [Arabidopsis thaliana],0.0,317,False,0.2,0.0
NP_567749.1,NP_567749,1.593891,cell_death_HR,False,NP_567749.1 Got1/Sft2-like vescicle transport protein family [Arabidopsis thaliana],0.0,225,False,0.5238,0.0
NP_196802.1,NP_196802,1.5881448,cell_death_HR,False,"NP_196802.1 Cell differentiation, Rcd1-like protein [Arabidopsis thaliana]",0.0,311,False,0.2333,0.0
NP_171769.1,NP_171769,1.5878665,cell_death_HR,False,NP_171769.1 importin alpha isoform 6 [Arabidopsis thaliana],0.0,538,False,0.3462,0.0
NP_568147.1,NP_568147,1.5848212,cell_death_HR,False,NP_568147.1 clathrin adaptor complexes medium subunit family protein [Arabidopsis thaliana],0.0,527,False,0.2941,0.0
NP_001031836.1,NP_001031836,1.5848212,cell_death_HR,False,NP_001031836.1 clathrin adaptor complexes medium subunit family protein [Arabidopsis thaliana],0.0,527,False,0.2941,0.0
NP_189086.1,NP_189086,1.5841633,cell_death_HR,False,NP_189086.1 ATP binding protein [Arabidopsis thaliana],0.0,532,False,0.2308,0.0
NP_849623.1,NP_849623,1.5839357,cell_death_HR,False,NP_849623.1 importin alpha isoform 4 [Arabidopsis thaliana],0.0,538,False,0.1923,0.0
NP_172398.1,NP_172398,1.5839357,cell_death_HR,False,NP_172398.1 importin alpha isoform 4 [Arabidopsis thaliana],0.0,538,False,0.1923,0.0
NP_191667.2,NP_191667,1.5833793,cell_death_HR,True,NP_191667.2 Protein kinase superfamily protein [Arabidopsis thaliana],0.0,326,False,0.0645,0.0
NP_194202.4,NP_194202,1.5832717,cell_death_HR,False,NP_194202.4 pachytene checkpoint-like protein [Arabidopsis thaliana],19.11858558654785,479,False,0.2174,0.0
NP_001320058.1,NP_001320058,1.5826246,cell_death_HR,False,NP_001320058.1 pachytene checkpoint-like protein [Arabidopsis thaliana],19.18858528137207,467,False,0.2222,0.0
NP_196710.1,NP_196710,1.5805569,cell_death_HR,False,NP_196710.1 adaptin family protein [Arabidopsis thaliana],0.0,841,False,0.2651,0.0
NP_200413.1,NP_200413,1.5796638,cell_death_HR,False,NP_200413.1 Got1/Sft2-like vescicle transport protein family [Arabidopsis thaliana],0.0,230,False,0.3182,0.0
NP_001330101.1,NP_001330101,1.5796607,cell_death_HR,False,NP_001330101.1 Got1/Sft2-like vescicle transport protein family [Arabidopsis thaliana],0.0,230,False,0.3182,0.0
NP_171698.1,NP_171698,1.5796223,cell_death_HR,False,NP_171698.1 SEC7-like guanine nucleotide exchange family protein [Arabidopsis thaliana],0.0,1750,True,0.2069,0.0
NP_177112.1,NP_177112,1.579039,PR_proteins,False,NP_177112.1 expansin A1 [Arabidopsis thaliana],0.0,250,False,0.4167,0.0
NP_849868.1,NP_849868,1.579039,PR_proteins,False,NP_849868.1 expansin A1 [Arabidopsis thaliana],0.0,250,False,0.4167,0.0
NP_001328386.1,NP_001328386,1.5782218,cell_death_HR,False,NP_001328386.1 alpha/beta-Hydrolases superfamily protein [Arabidopsis thaliana],0.0,413,False,0.225,0.0
NP_566633.1,NP_566633,1.5759851,PR_proteins,False,NP_566633.1 Granulin repeat cysteine protease family protein [Arabidopsis thaliana],0.0,452,False,0.2727,0.0
NP_974105.1,NP_974105,1.5754364,cell_death_HR,False,NP_974105.1 UDP-Glycosyltransferase / trehalose-phosphatase family protein [Arabidopsis thaliana],0.0,860,False,0.1059,0.0
NP_001322467.1,NP_001322467,1.5754364,cell_death_HR,False,NP_001322467.1 UDP-Glycosyltransferase / trehalose-phosphatase family protein [Arabidopsis thaliana],0.0,860,False,0.1059,0.0
NP_567350.1,NP_567350,1.5740283,cell_death_HR,False,NP_567350.1 esterase/lipase/thioesterase family protein [Arabidopsis thaliana],13.223858833312988,350,False,0.2647,0.0
NP_973739.1,NP_973739,1.5738668,cell_death_HR,False,NP_973739.1 Proteasome component (PCI) domain protein [Arabidopsis thaliana],0.0,237,False,0.1364,0.0
NP_001326667.1,NP_001326667,1.5730629,cell_death_HR,False,NP_001326667.1 UDP-Glycosyltransferase superfamily protein [Arabidopsis thaliana],0.0,447,False,0.186,0.0
NP_850658.1,NP_850658,1.5730629,cell_death_HR,False,NP_850658.1 UDP-Glycosyltransferase superfamily protein [Arabidopsis thaliana],0.0,447,False,0.186,0.0
NP_566874.1,NP_566874,1.5730613,cell_death_HR,False,NP_566874.1 UDP-Glycosyltransferase superfamily protein [Arabidopsis thaliana],0.0,447,False,0.186,0.0
NP_175127.1,NP_175127,1.5728912,PR_proteins,False,NP_175127.1 beta-galactosidase 5 [Arabidopsis thaliana],0.0,732,False,0.1389,0.0
NP_849553.1,NP_849553,1.5722014,PR_proteins,False,NP_849553.1 beta-galactosidase 12 [Arabidopsis thaliana],0.0,728,False,0.0845,0.0
NP_178409.2,NP_178409,1.5706487,PR_proteins,False,NP_178409.2 expansin A15 [Arabidopsis thaliana],0.0,253,False,0.4583,0.0
NP_200809.4,NP_200809,1.5705433,cell_death_HR,False,NP_200809.4 ferric reductase-like transmembrane component family protein [Arabidopsis thaliana],0.0,886,False,0.2529,0.0045
NP_850723.1,NP_850723,1.5701313,cell_death_HR,True,NP_850723.1 methylenetetrahydrofolate reductase 1 [Arabidopsis thaliana],0.0,421,False,0.0976,0.0
NP_176185.1,NP_176185,1.5691229,cell_death_HR,False,"NP_176185.1 RNA helicase, ATP-dependent, SK12/DOB1 protein [Arabidopsis thaliana]",0.0,988,False,0.1959,0.0
NP_001190833.1,NP_001190833,1.5683297,cell_death_HR,False,NP_001190833.1 Riboflavin synthase-like superfamily protein [Arabidopsis thaliana],0.0,837,False,0.1707,0.0
NP_567450.1,NP_567450,1.5683005,cell_death_HR,False,NP_567450.1 SNARE associated Golgi protein family [Arabidopsis thaliana],0.0,416,False,0.3,0.0
NP_001190290.1,NP_001190290,1.5675842,cell_death_HR,False,NP_001190290.1 adaptin family protein [Arabidopsis thaliana],0.0,850,False,0.2738,0.0
NP_567109.1,NP_567109,1.5675718,cell_death_HR,False,NP_567109.1 COP9 signalosome complex subunit 1 [Arabidopsis thaliana],0.0,441,False,0.2093,0.0
NP_564755.1,NP_564755,1.5669553,cell_death_HR,False,NP_564755.1 Radical SAM superfamily protein [Arabidopsis thaliana],0.0,458,False,0.1818,0.0044
NP_565780.1,NP_565780,1.5665268,PR_proteins,False,NP_565780.1 Cysteine proteinases superfamily protein [Arabidopsis thaliana],0.0,345,False,0.2727,0.0
NP_973743.1,NP_973743,1.5657378,cell_death_HR,False,NP_973743.1 importin alpha isoform 6 [Arabidopsis thaliana],0.0,539,False,0.3077,0.0
NP_194239.2,NP_194239,1.5654397,cell_death_HR,False,NP_194239.2 Riboflavin synthase-like superfamily protein [Arabidopsis thaliana],0.0,849,False,0.1687,0.0
NP_201316.1,NP_201316,1.5648435,antimicrobial,True,NP_201316.1 acyl-CoA oxidase 2 [Arabidopsis thaliana],0.0,692,False,0.1029,0.0
NP_196014.1,NP_196014,1.5644773,cell_death_HR,False,NP_196014.1 chloroplast signal recognition particle 54 kDa subunit [Arabidopsis thaliana],11.995524406433105,564,False,0.2909,0.0
NP_001190432.1,NP_001190432,1.5625681,cell_death_HR,True,NP_001190432.1 pfkB-like carbohydrate kinase family protein [Arabidopsis thaliana],0.0,315,False,0.3,0.0
NP_191713.1,NP_191713,1.5625066,cell_death_HR,False,NP_191713.1 alpha/beta-Hydrolases superfamily protein [Arabidopsis thaliana],0.0,515,False,0.2,0.0
NP_197797.1,NP_197797,1.5621716,PR_proteins,True,NP_197797.1 chitinase A [Arabidopsis thaliana],0.0,302,False,0.0345,0.0
NP_198955.2,NP_198955,1.5618103,cell_death_HR,False,NP_198955.2 PLAC8 family protein [Arabidopsis thaliana],0.0,264,False,0.36,0.1004
NP_001329559.1,NP_001329559,1.5607388,PR_proteins,False,NP_001329559.1 beta-galactosidase 12 [Arabidopsis thaliana],0.0,753,False,0.0811,0.0
NP_200443.1,NP_200443,1.5597025,PR_proteins,False,NP_200443.1 expansin A14 [Arabidopsis thaliana],0.0,255,False,0.4583,0.0
NP_001332569.1,NP_001332569,1.5597008,PR_proteins,False,NP_001332569.1 expansin A14 [Arabidopsis thaliana],0.0,255,False,0.4583,0.0
NP_177610.1,NP_177610,1.559512,cell_death_HR,False,NP_177610.1 C2 calcium/lipid-binding plant phosphoribosyltransferase family protein [Arabidopsis thaliana],0.0,1081,True,0.2897,0.0149
NP_849869.1,NP_849869,1.5585545,PR_proteins,False,NP_849869.1 expansin A1 [Arabidopsis thaliana],0.0,275,False,0.3846,0.0
NP_175986.2,NP_175986,1.5579041,cell_death_HR,False,NP_175986.2 Haloacid dehalogenase-like hydrolase (HAD) superfamily protein [Arabidopsis thaliana],0.0,376,False,0.2778,0.0054
NP_187873.1,NP_187873,1.5573162,antimicrobial,False,NP_187873.1 CTP synthase family protein [Arabidopsis thaliana],0.0,591,False,0.2586,0.0
NP_001329021.1,NP_001329021,1.5560105,antimicrobial,False,NP_001329021.1 CTP synthase family protein [Arabidopsis thaliana],0.0,578,False,0.25,0.0035
NP_181035.1,NP_181035,1.5560042,antimicrobial,False,NP_181035.1 CTP synthase family protein [Arabidopsis thaliana],0.0,597,False,0.1552,0.0
NP_001154239.1,NP_001154239,1.5559964,cell_death_HR,False,NP_001154239.1 importin alpha isoform 2 [Arabidopsis thaliana],0.0,535,False,0.2692,0.0038
NP_567485.4,NP_567485,1.5559964,cell_death_HR,False,NP_567485.4 importin alpha isoform 2 [Arabidopsis thaliana],0.0,535,False,0.2692,0.0038
NP_189657.1,NP_189657,1.5550909,cell_death_HR,False,NP_189657.1 alpha/beta-Hydrolases superfamily protein [Arabidopsis thaliana],0.0,399,False,0.3158,0.0
NP_001319066.1,NP_001319066,1.5547605,cell_death_HR,False,NP_001319066.1 Auxin efflux carrier family protein [Arabidopsis thaliana],0.0,615,False,0.2833,0.0033
NP_001077584.1,NP_001077584,1.5547574,cell_death_HR,False,NP_001077584.1 Auxin efflux carrier family protein [Arabidopsis thaliana],0.0,615,False,0.2833,0.0033
NP_200530.1,NP_200530,1.5538058,cell_death_HR,False,NP_200530.1 ENTH/ANTH/VHS superfamily protein [Arabidopsis thaliana],0.0,591,False,0.3103,0.0051
NP_564918.1,NP_564918,1.5537889,cell_death_HR,False,NP_564918.1 UDP-Glycosyltransferase / trehalose-phosphatase family protein [Arabidopsis thaliana],0.0,700,False,0.1159,0.0
NP_001329555.1,NP_001329555,1.5527682,PR_proteins,False,NP_001329555.1 beta-galactosidase 12 [Arabidopsis thaliana],0.0,567,False,0.1091,0.0
NP_973621.1,NP_973621,1.5525545,cell_death_HR,False,NP_973621.1 translocase inner membrane subunit 17-2 [Arabidopsis thaliana],0.0,243,False,0.5217,0.0966
NP_181277.1,NP_181277,1.5525545,cell_death_HR,False,NP_181277.1 translocase inner membrane subunit 17-2 [Arabidopsis thaliana],0.0,243,False,0.5217,0.0966
