protein_id,z_max,best_category,pctl_max,description
NP_192626.1,1.3176349,antimicrobial,98.7035077893252,NP_192626.1 Arginase/deacetylase superfamily protein [Arabidopsis thaliana]
NP_001078550.1,1.3132381,antimicrobial,98.65579687597236,NP_001078550.1 sirtuin 2 [Arabidopsis thaliana]
NP_564844.1,1.3131485,NBS_LRR,96.42997904868588,NP_564844.1 Protein kinase superfamily protein [Arabidopsis thaliana]
NP_850795.1,1.3129094,antimicrobial,98.64749932582406,NP_850795.1 sirtuin 2 [Arabidopsis thaliana]
NP_568207.1,1.3129078,antimicrobial,98.64542493828698,NP_568207.1 sirtuin 2 [Arabidopsis thaliana]
NP_193725.3,1.3101356,NBS_LRR,96.38849129794428,NP_193725.3 Toll-Interleukin-Resistance (TIR) domain family protein [Arabidopsis thaliana]
NP_001323949.1,1.3099157,cell_death_HR,97.79803762938992,NP_001323949.1 phosphatidic acid phosphatase 1 [Arabidopsis thaliana]
NP_973389.1,1.3099157,cell_death_HR,97.79803762938992,NP_973389.1 phosphatidic acid phosphatase 1 [Arabidopsis thaliana]
NP_197608.1,1.3091393,RLK_defense,97.90901736262369,NP_197608.1 Leucine-rich repeat (LRR) family protein [Arabidopsis thaliana]
NP_001319606.1,1.3063247,cell_death_HR,97.73995477835167,NP_001319606.1 MAP kinase kinase 5 [Arabidopsis thaliana]
NP_188759.1,1.3063247,cell_death_HR,97.73995477835167,NP_188759.1 MAP kinase kinase 5 [Arabidopsis thaliana]
NP_974577.1,1.3035164,NBS_LRR,96.33870599705438,NP_974577.1 Toll-Interleukin-Resistance (TIR) domain family protein [Arabidopsis thaliana]
NP_001329876.1,1.2985711,NBS_LRR,96.30136702138694,NP_001329876.1 disease resistance protein (TIR-NBS class) [Arabidopsis thaliana]
NP_001329871.1,1.2985694,NBS_LRR,96.29929263384986,NP_001329871.1 disease resistance protein (TIR-NBS class) [Arabidopsis thaliana]
NP_974578.1,1.2976131,NBS_LRR,96.2930694712386,NP_974578.1 Toll-Interleukin-Resistance (TIR) domain family protein [Arabidopsis thaliana]
NP_001330708.1,1.2975221,RLK_defense,97.8861990997158,NP_001330708.1 Protein kinase superfamily protein [Arabidopsis thaliana]
NP_568466.1,1.2947615,cell_death_HR,97.61652871989544,NP_568466.1 CBL-interacting protein kinase 25 [Arabidopsis thaliana]
NP_567917.4,1.2862384,PR_proteins,98.96073184392309,NP_567917.4 pectin methylesterase 44 [Arabidopsis thaliana]
NP_198818.1,1.2857887,PR_proteins,98.95658306884891,NP_198818.1 Pathogenesis-related thaumatin superfamily protein [Arabidopsis thaliana]
NP_568921.1,1.2807838,PR_proteins,98.8964258302736,NP_568921.1 aleurain-like protease [Arabidopsis thaliana]
NP_173820.1,1.279722,NBS_LRR,96.1416391810318,NP_173820.1 UDP-glucosyl transferase 74B1 [Arabidopsis thaliana]
NP_195526.1,1.2790215,antimicrobial,98.15794386707324,NP_195526.1 histone deacetylase 1 [Arabidopsis thaliana]
NP_176636.1,1.2780902,antimicrobial,98.151720704462,NP_176636.1 general control non-repressible 3 [Arabidopsis thaliana]
NP_189978.1,1.2773925,NBS_LRR,96.12711846827224,NP_189978.1 dicer-like 3 [Arabidopsis thaliana]
NP_175577.1,1.2759272,cell_death_HR,97.38212292820543,NP_175577.1 mitogen-activated protein kinase kinase 4 [Arabidopsis thaliana]
NP_198408.2,1.2735436,RLK_defense,97.84056257390006,NP_198408.2 Protein kinase superfamily protein [Arabidopsis thaliana]
NP_180255.1,1.2731514,PR_proteins,98.81345032879042,NP_180255.1 non-specific phospholipase C2 [Arabidopsis thaliana]
NP_191330.1,1.2729262,NBS_LRR,96.05658929201152,NP_191330.1 Protein kinase superfamily protein [Arabidopsis thaliana]
NP_191292.1,1.2683339,antimicrobial,98.01688551455184,NP_191292.1 autoinhibited Ca2+-ATPase 11 [Arabidopsis thaliana]
NP_850416.1,1.2676866,PR_proteins,98.76159064036342,NP_850416.1 beta glucosidase 28 [Arabidopsis thaliana]
NP_187742.1,1.2654012,NBS_LRR,95.96324185284296,NP_187742.1 UDP-Glycosyltransferase superfamily protein [Arabidopsis thaliana]
NP_564414.2,1.2647444,PR_proteins,98.73047482730723,NP_564414.2 Subtilase family protein [Arabidopsis thaliana]
NP_001030660.1,1.2646685,cell_death_HR,97.1829817246458,NP_001030660.1 phospholipase C 2 [Arabidopsis thaliana]
NP_187464.1,1.2646654,cell_death_HR,97.18090733710872,NP_187464.1 phospholipase C 2 [Arabidopsis thaliana]
NP_001320422.1,1.2646313,RLK_defense,97.81981869852926,NP_001320422.1 Protein kinase superfamily protein [Arabidopsis thaliana]
NP_001326421.1,1.2626549,NBS_LRR,95.9072333893418,NP_001326421.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana]
NP_001326419.1,1.2626549,NBS_LRR,95.9072333893418,NP_001326419.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana]
NP_190034.2,1.2626549,NBS_LRR,95.9072333893418,NP_190034.2 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana]
NP_001326420.1,1.2626549,NBS_LRR,95.9072333893418,NP_001326420.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana]
NP_001326422.1,1.2626549,NBS_LRR,95.9072333893418,NP_001326422.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana]
NP_197963.1,1.2612358,NBS_LRR,95.8968614516564,NP_197963.1 receptor like protein 52 [Arabidopsis thaliana]
NP_563648.1,1.2601876,PR_proteins,98.65994565104651,NP_563648.1 Cysteine proteinases superfamily protein [Arabidopsis thaliana]
NP_564528.1,1.2597349,RLK_defense,97.81152114838096,NP_564528.1 receptor-like kinase 1 [Arabidopsis thaliana]
NP_181919.1,1.2591139,antimicrobial,97.8571576741967,NP_181919.1 HARMLESS TO OZONE LAYER 1 [Arabidopsis thaliana]
NP_181687.1,1.257997,antimicrobial,97.83848818636298,"NP_181687.1 autoinhibited Ca(2+)-ATPase, isoform 4 [Arabidopsis thaliana]"
NP_201249.2,1.2576274,antimicrobial,97.82811624867756,NP_201249.2 fatty acid amide hydrolase [Arabidopsis thaliana]
NP_564094.1,1.2561942,antimicrobial,97.80114921069554,NP_564094.1 chlorophyllase 1 [Arabidopsis thaliana]
NP_568052.1,1.255396,PR_proteins,98.61638351276784,NP_568052.1 Papain family cysteine protease [Arabidopsis thaliana]
NP_849848.1,1.254568,PR_proteins,98.61016035015662,NP_849848.1 Glycosyl hydrolase superfamily protein [Arabidopsis thaliana]
NP_197842.1,1.2535633,PR_proteins,98.59356524985998,NP_197842.1 beta glucosidase 31 [Arabidopsis thaliana]
NP_176801.1,1.2520472,PR_proteins,98.57489576202626,NP_176801.1 Glycosyl hydrolase superfamily protein [Arabidopsis thaliana]
NP_197843.2,1.2483602,PR_proteins,98.5313336237476,NP_197843.2 beta glucosidase 32 [Arabidopsis thaliana]
NP_001031940.1,1.247847,PR_proteins,98.5240732673678,NP_001031940.1 glucoside glucohydrolase 2 [Arabidopsis thaliana]
NP_851076.2,1.247847,PR_proteins,98.5240732673678,NP_851076.2 glucoside glucohydrolase 2 [Arabidopsis thaliana]
NP_187537.1,1.246869,PR_proteins,98.5002178106914,NP_187537.1 Glycosyl hydrolase superfamily protein [Arabidopsis thaliana]
NP_173535.1,1.2467059,NBS_LRR,95.71846412346756,NP_173535.1 O-methyltransferase family protein [Arabidopsis thaliana]
NP_190074.1,1.2446059,cell_death_HR,96.83655900595348,NP_190074.1 Pheophorbide a oxygenase family protein with Rieske 2Fe-2S domain-containing protein [Arabidopsis thaliana]
NP_568479.1,1.2444664,PR_proteins,98.46080444748688,NP_568479.1 glucoside glucohydrolase 2 [Arabidopsis thaliana]
NP_566880.1,1.2375356,PR_proteins,98.36953139585538,NP_566880.1 Cysteine proteinases superfamily protein [Arabidopsis thaliana]
NP_001331362.1,1.2364993,PR_proteins,98.35086190802166,NP_001331362.1 O-Glycosyl hydrolases family 17 protein [Arabidopsis thaliana]
NP_197298.1,1.2362072,NBS_LRR,95.5898520961686,NP_197298.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana]
NP_187755.2,1.2345937,NBS_LRR,95.5691082207978,NP_187755.2 S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Arabidopsis thaliana]
NP_565477.1,1.2340355,antimicrobial,97.37175099052004,NP_565477.1 26S proteasome regulatory subunit S2 1A [Arabidopsis thaliana]
NP_181907.1,1.2326568,cell_death_HR,96.61667392702304,NP_181907.1 MAP kinase 6 [Arabidopsis thaliana]
NP_850491.1,1.2314163,cell_death_HR,96.59800443918934,NP_850491.1 carbonic anhydrase 1 [Arabidopsis thaliana]
NP_179323.1,1.2303629,NBS_LRR,95.51102536975958,NP_179323.1 F-box and associated interaction domains-containing protein [Arabidopsis thaliana]
NP_195579.2,1.2300315,PR_proteins,98.25958885639014,NP_195579.2 Pathogenesis-related thaumatin superfamily protein [Arabidopsis thaliana]
NP_001190808.1,1.2283078,antimicrobial,97.2586968697492,NP_001190808.1 glutamate-cysteine ligase [Arabidopsis thaliana]
NP_194041.1,1.2283078,antimicrobial,97.2586968697492,NP_194041.1 glutamate-cysteine ligase [Arabidopsis thaliana]
NP_564881.3,1.2279042,NBS_LRR,95.47576078162922,NP_564881.3 S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Arabidopsis thaliana]
NP_194177.2,1.2278391,cell_death_HR,96.54095878191964,NP_194177.2 CRT (chloroquine-resistance transporter)-like transporter 2 [Arabidopsis thaliana]
NP_001190820.1,1.2278391,cell_death_HR,96.54095878191964,NP_001190820.1 CRT (chloroquine-resistance transporter)-like transporter 2 [Arabidopsis thaliana]
NP_176763.1,1.2278123,antimicrobial,97.24106457568404,NP_176763.1 benzoyloxyglucosinolate 1 [Arabidopsis thaliana]
NP_178125.1,1.2276547,RLK_defense,97.75966145995396,NP_178125.1 Leucine-rich repeat (LRR) family protein [Arabidopsis thaliana]
NP_568785.1,1.2244915,antimicrobial,97.1829817246458,NP_568785.1 spermidine synthase 3 [Arabidopsis thaliana]
NP_001078749.1,1.2244915,antimicrobial,97.1829817246458,NP_001078749.1 spermidine synthase 3 [Arabidopsis thaliana]
NP_001078748.1,1.2244915,antimicrobial,97.1829817246458,NP_001078748.1 spermidine synthase 3 [Arabidopsis thaliana]
NP_851179.1,1.2244915,antimicrobial,97.1829817246458,NP_851179.1 spermidine synthase 3 [Arabidopsis thaliana]
NP_851178.1,1.2244915,antimicrobial,97.1829817246458,NP_851178.1 spermidine synthase 3 [Arabidopsis thaliana]
NP_179469.1,1.2215466,antimicrobial,97.1051921920053,NP_179469.1 phytochrome B [Arabidopsis thaliana]
NP_001319057.1,1.2204807,NBS_LRR,95.39071089260896,NP_001319057.1 O-methyltransferase family protein [Arabidopsis thaliana]
NP_199322.1,1.2200344,NBS_LRR,95.38033895492356,NP_199322.1 phloem protein 2-A7 [Arabidopsis thaliana]
NP_564244.1,1.2200034,antimicrobial,97.80322359823262,NP_564244.1 FAD-binding Berberine family protein [Arabidopsis thaliana]
NP_187014.1,1.2184539,PR_proteins,98.10608417864626,NP_187014.1 beta glucosidase 25 [Arabidopsis thaliana]
NP_850206.4,1.2179977,cell_death_HR,96.34181757836,NP_850206.4 MOS4-associated complex 3B [Arabidopsis thaliana]
NP_850207.4,1.2179977,cell_death_HR,96.34181757836,NP_850207.4 MOS4-associated complex 3B [Arabidopsis thaliana]
NP_974381.1,1.2142587,RLK_defense,97.734768809509,NP_974381.1 Leucine-rich repeat (LRR) family protein [Arabidopsis thaliana]
NP_195432.1,1.2121677,NBS_LRR,95.28284274068082,NP_195432.1 methyl esterase 9 [Arabidopsis thaliana]
NP_974096.1,1.2120059,NBS_LRR,95.28076835314371,NP_974096.1 S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Arabidopsis thaliana]
NP_001318594.1,1.2099373,RLK_defense,97.72647125936066,NP_001318594.1 Protein kinase superfamily protein [Arabidopsis thaliana]
NP_001190331.1,1.2099373,RLK_defense,97.72647125936066,NP_001190331.1 Protein kinase superfamily protein [Arabidopsis thaliana]
NP_197362.1,1.2099373,RLK_defense,97.72647125936066,NP_197362.1 Protein kinase superfamily protein [Arabidopsis thaliana]
NP_176802.1,1.209712,PR_proteins,97.96087705105067,NP_176802.1 Glycosyl hydrolase superfamily protein [Arabidopsis thaliana]
NP_174228.1,1.2090077,NBS_LRR,96.2868463086274,NP_174228.1 plant U-box 17 [Arabidopsis thaliana]
NP_181899.1,1.2088879,cell_death_HR,96.13956479349471,NP_181899.1 Plant stearoyl-acyl-carrier-protein desaturase family protein [Arabidopsis thaliana]
NP_194542.2,1.2086558,cell_death_HR,96.11674653058684,NP_194542.2 diacylglycerol kinase 6 [Arabidopsis thaliana]
NP_001031175.1,1.2081676,PR_proteins,97.92146368784616,NP_001031175.1 beta glucosidase 18 [Arabidopsis thaliana]
NP_195242.1,1.2054521,NBS_LRR,95.89478706411931,NP_195242.1 O-methyltransferase family protein [Arabidopsis thaliana]
NP_568991.2,1.2053535,PR_proteins,97.8861990997158,NP_568991.2 Plant invertase/pectin methylesterase inhibitor superfamily [Arabidopsis thaliana]
NP_001185169.1,1.2021596,PR_proteins,97.81255834214949,NP_001185169.1 Stabilizer of iron transporter SufD / Polynucleotidyl transferase [Arabidopsis thaliana]
NP_849784.1,1.2021596,PR_proteins,97.81255834214949,NP_849784.1 Stabilizer of iron transporter SufD / Polynucleotidyl transferase [Arabidopsis thaliana]
NP_565074.2,1.2021024,NBS_LRR,95.1625282635302,NP_565074.2 Calmodulin binding protein-like protein [Arabidopsis thaliana]
NP_175274.1,1.2006918,PR_proteins,97.79907482315846,NP_175274.1 Stabilizer of iron transporter SufD / Polynucleotidyl transferase [Arabidopsis thaliana]
NP_194183.1,1.1999432,antimicrobial,96.59800443918934,NP_194183.1 P450 reductase 1 [Arabidopsis thaliana]
NP_851077.1,1.1991724,PR_proteins,97.74928952226854,NP_851077.1 thioglucoside glucohydrolase 1 [Arabidopsis thaliana]
NP_196592.1,1.1981119,NBS_LRR,95.11689173771444,NP_196592.1 methyl esterase 5 [Arabidopsis thaliana]
NP_567094.1,1.1976669,antimicrobial,96.53369842553984,NP_567094.1 DYNAMIN-like 1E [Arabidopsis thaliana]
NP_180845.2,1.1963917,PR_proteins,97.70157860891572,NP_180845.2 beta glucosidase 33 [Arabidopsis thaliana]
NP_001322708.1,1.1959382,cell_death_HR,95.86470844483166,NP_001322708.1 bifunctional nuclease in basal defense response 1 [Arabidopsis thaliana]
NP_177671.1,1.1959382,cell_death_HR,95.86470844483166,NP_177671.1 bifunctional nuclease in basal defense response 1 [Arabidopsis thaliana]
NP_849890.1,1.1959382,cell_death_HR,95.86470844483166,NP_849890.1 bifunctional nuclease in basal defense response 1 [Arabidopsis thaliana]
NP_849891.1,1.1959382,cell_death_HR,95.86470844483166,NP_849891.1 bifunctional nuclease in basal defense response 1 [Arabidopsis thaliana]
NP_178429.1,1.1949306,NBS_LRR,95.07125521189867,NP_178429.1 Toll-Interleukin-Resistance (TIR) domain family protein [Arabidopsis thaliana]
NP_172647.2,1.1943874,PR_proteins,97.65594208309996,NP_172647.2 O-Glycosyl hydrolases family 17 protein [Arabidopsis thaliana]
NP_001030770.1,1.1932757,cell_death_HR,95.77136100566308,NP_001030770.1 Protein phosphatase 2A regulatory B subunit family protein [Arabidopsis thaliana]
NP_001326835.1,1.1932757,cell_death_HR,95.77136100566308,NP_001326835.1 Protein phosphatase 2A regulatory B subunit family protein [Arabidopsis thaliana]
NP_001326836.1,1.1932757,cell_death_HR,95.77136100566308,NP_001326836.1 Protein phosphatase 2A regulatory B subunit family protein [Arabidopsis thaliana]
NP_189231.1,1.1932757,cell_death_HR,95.77136100566308,NP_189231.1 Protein phosphatase 2A regulatory B subunit family protein [Arabidopsis thaliana]
NP_563685.2,1.1925042,RLK_defense,97.69535544630448,NP_563685.2 Leucine-rich repeat (LRR) family protein [Arabidopsis thaliana]
NP_001078155.1,1.1912675,antimicrobial,96.76602982969278,NP_001078155.1 Aldolase-type TIM barrel family protein [Arabidopsis thaliana]
NP_178197.1,1.188996,antimicrobial,96.35115232227685,NP_178197.1 cinnamoyl coa reductase [Arabidopsis thaliana]
NP_200668.1,1.1881262,PR_proteins,97.54599954363474,NP_200668.1 Pmr5/Cas1p GDSL/SGNH-like acyl-esterase family protein (DUF828) [Arabidopsis thaliana]
NP_173965.1,1.187511,antimicrobial,96.31588773414649,NP_173965.1 FAD-binding Berberine family protein [Arabidopsis thaliana]
NP_567432.1,1.1869868,cell_death_HR,95.66453004750348,NP_567432.1 AT-hook motif nuclear-localized protein 20 [Arabidopsis thaliana]
NP_973587.1,1.1836145,PR_proteins,97.49621424274484,NP_973587.1 beta glucosidase 33 [Arabidopsis thaliana]
NP_177871.1,1.1831391,cell_death_HR,95.60229842139108,NP_177871.1 replication factor C subunit 3 [Arabidopsis thaliana]
NP_173966.1,1.1826032,PR_proteins,97.4796191424482,NP_173966.1 FAD-binding Berberine family protein [Arabidopsis thaliana]
NP_197972.2,1.1797892,PR_proteins,97.43605700416953,NP_197972.2 thioglucoside glucohydrolase 1 [Arabidopsis thaliana]
NP_001331600.1,1.1792427,antimicrobial,96.13023004957786,NP_001331600.1 Stabilizer of iron transporter SufD / Polynucleotidyl transferase [Arabidopsis thaliana]
NP_001190464.1,1.1792427,antimicrobial,96.13023004957786,NP_001190464.1 Stabilizer of iron transporter SufD / Polynucleotidyl transferase [Arabidopsis thaliana]
NP_001331599.1,1.1792427,antimicrobial,96.13023004957786,NP_001331599.1 Stabilizer of iron transporter SufD / Polynucleotidyl transferase [Arabidopsis thaliana]
NP_199194.1,1.1792427,antimicrobial,96.13023004957786,NP_199194.1 Stabilizer of iron transporter SufD / Polynucleotidyl transferase [Arabidopsis thaliana]
NP_001078154.1,1.1792144,antimicrobial,96.12504408073517,NP_001078154.1 Aldolase-type TIM barrel family protein [Arabidopsis thaliana]
NP_001185204.1,1.1789595,PR_proteins,97.42361067894704,NP_001185204.1 beta glucosidase 18 [Arabidopsis thaliana]
NP_175649.1,1.1789578,PR_proteins,97.42153629140996,NP_175649.1 beta glucosidase 18 [Arabidopsis thaliana]
NP_850110.1,1.1787195,PR_proteins,97.41531312879872,NP_850110.1 Argonaute family protein [Arabidopsis thaliana]
NP_001327198.1,1.1772668,antimicrobial,96.07007281100256,NP_001327198.1 HOPM interactor 7 [Arabidopsis thaliana]
NP_001190006.1,1.1772668,antimicrobial,96.07007281100256,NP_001190006.1 HOPM interactor 7 [Arabidopsis thaliana]
NP_849368.1,1.1767006,antimicrobial,96.05451490447446,NP_849368.1 MutT/nudix family protein [Arabidopsis thaliana]
NP_849367.1,1.1767006,antimicrobial,96.05451490447446,NP_849367.1 MutT/nudix family protein [Arabidopsis thaliana]
NP_193008.1,1.1767006,antimicrobial,96.05451490447446,NP_193008.1 MutT/nudix family protein [Arabidopsis thaliana]
NP_190519.1,1.1753556,antimicrobial,96.00887837865872,NP_190519.1 RNA-dependent RNA polymerase 6 [Arabidopsis thaliana]
NP_001327617.1,1.1753556,antimicrobial,96.00887837865872,NP_001327617.1 RNA-dependent RNA polymerase 6 [Arabidopsis thaliana]
NP_001327619.1,1.1753556,antimicrobial,96.00887837865872,NP_001327619.1 RNA-dependent RNA polymerase 6 [Arabidopsis thaliana]
NP_001327618.1,1.1753556,antimicrobial,96.00887837865872,NP_001327618.1 RNA-dependent RNA polymerase 6 [Arabidopsis thaliana]
NP_001327620.1,1.1753556,antimicrobial,96.00887837865872,NP_001327620.1 RNA-dependent RNA polymerase 6 [Arabidopsis thaliana]
NP_179650.1,1.1730287,cell_death_HR,95.39071089260896,NP_179650.1 Tyrosine transaminase family protein [Arabidopsis thaliana]
NP_001118524.1,1.1723018,PR_proteins,97.29914742672229,NP_001118524.1 beta glucosidase 29 [Arabidopsis thaliana]
NP_180896.1,1.1722493,cell_death_HR,95.37204140477525,NP_180896.1 Caleosin-related family protein [Arabidopsis thaliana]
NP_187274.1,1.1720006,RLK_defense,97.6621652457112,NP_187274.1 MAP kinase kinase 8 [Arabidopsis thaliana]
NP_567957.1,1.1710672,PR_proteins,97.27840355135146,NP_567957.1 Cyclase family protein [Arabidopsis thaliana]
NP_197613.2,1.169727,antimicrobial,95.83048105046986,NP_197613.2 Argonaute family protein [Arabidopsis thaliana]
NP_189916.4,1.1693558,antimicrobial,95.82010911278444,NP_189916.4 HOPM interactor 7 [Arabidopsis thaliana]
